#gene_id	#GO_term	#Description
default-0_c46494|m.32209	GO:0005840	ribosome
default-0_rep_c115617|m.71119	GO:0005840	ribosome
default-0_rep_c115617|m.71119	GO:0005622	intracellular
default-0_dn_rep_c65539|m.44432	GO:0000786	nucleosome
default-0_c26080|m.19907	GO:0016020	membrane
default-0_rep_c63074|m.42988	GO:0000276	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)
default-0_rep_c43239|m.29772	GO:0016020	membrane
default-0_rep_c43239|m.29772	GO:0009521	photosystem
default-0_rep_c25689|m.19665	GO:0005840	ribosome
default-0_rep_c25689|m.19665	GO:0005622	intracellular
default-0_rep_c91258|m.59451	GO:0016021	integral component of membrane
default-0_c78789|m.52998	GO:0016020	membrane
default-0_rep_c76565|m.51560	GO:0005634	nucleus
default-0_c73825|m.49647	GO:0005750	mitochondrial respiratory chain complex III
default-0_dn_rep_c54180|m.37202	GO:0005840	ribosome
default-0_dn_rep_c54180|m.37202	GO:0005622	intracellular
default-0_c20124|m.15898	GO:0000228	nuclear chromosome
default-0_c77404|m.52089	GO:0005840	ribosome
default-0_c77404|m.52089	GO:0005622	intracellular
default-0_rep_c6057|m.5264	GO:0015935	small ribosomal subunit
default-0_rep_c6057|m.5264	GO:0005840	ribosome
default-0_rep_c6057|m.5264	GO:0005622	intracellular
default-0_rep_c107494|m.66603	GO:0005743	mitochondrial inner membrane
default-0_rep_c353|m.390	GO:0005783	endoplasmic reticulum
default-0_rep_c53633|m.36840	GO:0005622	intracellular
default-0_rep_c111661|m.69016	GO:0016021	integral component of membrane
default-0_rep_c1664|m.1434	GO:0016020	membrane
default-0_c10540|m.8819	GO:0000145	exocyst
default-0_dn_rep_c18400|m.14577	GO:0000786	nucleosome
default-0_rep_c54079|m.37136	GO:0005634	nucleus
default-0_rep_c54079|m.37136	GO:0000786	nucleosome
default-0_rep_c107815|m.66827	GO:0005737	cytoplasm
default-0_rep_c17357|m.13829	GO:0005737	cytoplasm
default-0_rep_c42997|m.29578	GO:0005737	cytoplasm
default-0_rep_c106546|m.65950	GO:0005634	nucleus
default-0_rep_c106546|m.65950	GO:0000786	nucleosome
default-0_rep_c28931|m.21606	GO:0005576	extracellular region
default-0_rep_c5787|m.5046	GO:0005840	ribosome
default-0_rep_c5787|m.5046	GO:0005622	intracellular
default-0_c54362|m.37317	GO:0005622	intracellular
default-0_rep_c43754|m.30203	GO:0005737	cytoplasm
default-0_dn_rep_c36774|m.25889	GO:0000786	nucleosome
default-0_rep_c33108|m.23951	GO:0043564	Ku70:Ku80 complex
default-0_rep_c33108|m.23951	GO:0005634	nucleus
default-0_rep_c68355|m.45895	GO:0005840	ribosome
default-0_rep_c3222|m.2831	GO:0005840	ribosome
default-0_rep_c3222|m.2831	GO:0005622	intracellular
default-0_rep_c55569|m.38213	GO:0005840	ribosome
default-0_rep_c55569|m.38213	GO:0005622	intracellular
default-0_c10788|m.9012	GO:0016021	integral component of membrane
default-0_c43469|m.29965	GO:0005737	cytoplasm
default-0_rep_c65594|m.44467	GO:0005840	ribosome
default-0_rep_c65594|m.44467	GO:0005622	intracellular
default-0_rep_c73046|m.49017	GO:0009522	photosystem I
default-0_rep_c73046|m.49017	GO:0009538	photosystem I reaction center
default-0_rep_c51898|m.35756	GO:0005840	ribosome
default-0_rep_c51898|m.35756	GO:0005622	intracellular
default-0_c110472|m.68442	GO:0030915	Smc5-Smc6 complex
default-0_rep_c50352|m.34823	GO:0005783	endoplasmic reticulum
default-0_rep_c4781|m.4222	GO:0016020	membrane
default-0_c101214|m.63650	GO:0016020	membrane
default-0_rep_c64752|m.43969	GO:0045261	proton-transporting ATP synthase complex, catalytic core F(1)
default-0_rep_c6226|m.5404	GO:0016021	integral component of membrane
default-0_dn_rep_c2506|m.2204	GO:0016021	integral component of membrane
default-0_rep_c56474|m.38843	GO:0045261	proton-transporting ATP synthase complex, catalytic core F(1)
default-0_rep_c94586|m.60958	GO:0005634	nucleus
default-0_c77797|m.52341	GO:0000145	exocyst
default-0_rep_c113234|m.69806	GO:0005840	ribosome
default-0_rep_c113234|m.69806	GO:0005622	intracellular
default-0_c55670|m.38291	GO:0016021	integral component of membrane
default-0_c30397|m.22505	GO:0016020	membrane
default-0_rep_c61516|m.42058	GO:0016020	membrane
default-0_rep_c30193|m.22389	GO:0005840	ribosome
default-0_rep_c30193|m.22389	GO:0005622	intracellular
default-0_c14269|m.11598	GO:0016020	membrane
default-0_rep_c65052|m.44152	GO:0005634	nucleus
default-0_rep_c65052|m.44152	GO:0000786	nucleosome
default-0_c38225|m.26686	GO:0016021	integral component of membrane
default-0_c38225|m.26686	GO:0005783	endoplasmic reticulum
default-0_rep_c76760|m.51684	GO:0016020	membrane
default-0_c18152|m.14402	GO:0005737	cytoplasm
default-0_rep_c65231|m.44263	GO:0005853	eukaryotic translation elongation factor 1 complex
default-0_rep_c61763|m.42225	GO:0009522	photosystem I
default-0_rep_c61763|m.42225	GO:0009538	photosystem I reaction center
default-0_rep_c38756|m.27004	GO:0005622	intracellular
default-0_rep_c88761|m.58402	GO:0005634	nucleus
default-0_rep_c88761|m.58402	GO:0000786	nucleosome
default-0_rep_c63997|m.43515	GO:0005840	ribosome
default-0_rep_c63997|m.43515	GO:0005622	intracellular
default-0_rep_c63997|m.43513	GO:0005840	ribosome
default-0_rep_c63997|m.43513	GO:0005622	intracellular
default-0_rep_c27438|m.20738	GO:0000159	protein phosphatase type 2A complex
default-0_c82072|m.54965	GO:0005874	microtubule
default-0_c73829|m.49650	GO:0016020	membrane
default-0_rep_c25568|m.19586	GO:0005840	ribosome
default-0_rep_c91071|m.59365	GO:0016020	membrane
default-0_rep_c114566|m.70570	GO:0005622	intracellular
default-0_c12791|m.10486	GO:0016021	integral component of membrane
default-0_c23914|m.18433	GO:0016021	integral component of membrane
default-0_rep_c6957|m.6017	GO:0016020	membrane
default-0_rep_c31259|m.22959	GO:0005840	ribosome
default-0_rep_c49197|m.34092	GO:0005622	intracellular
default-0_rep_c49197|m.34092	GO:0015934	large ribosomal subunit
default-0_rep_c49197|m.34092	GO:0005840	ribosome
default-0_rep_c54738|m.37584	GO:0005840	ribosome
default-0_rep_c54738|m.37584	GO:0005622	intracellular
default-0_rep_c9219|m.7797	GO:0016020	membrane
default-0_rep_c9219|m.7797	GO:0009523	photosystem II
default-0_c2993|m.2621	GO:0005694	chromosome
default-0_rep_c60474|m.41430	GO:0016020	membrane
default-0_rep_c70517|m.46797	GO:0005634	nucleus
default-0_rep_c19031|m.15046	GO:0005840	ribosome
default-0_rep_c19031|m.15046	GO:0005622	intracellular
default-0_rep_c108920|m.67561	GO:0015935	small ribosomal subunit
default-0_rep_c108920|m.67561	GO:0005840	ribosome
default-0_rep_c49730|m.34448	GO:0005840	ribosome
default-0_c98333|m.62492	GO:0016020	membrane
default-0_rep_c2668|m.2353	GO:0016021	integral component of membrane
default-0_rep_c30409|m.22512	GO:0005634	nucleus
default-0_rep_c30409|m.22512	GO:0000786	nucleosome
default-0_c71121|m.47375	GO:0005789	endoplasmic reticulum membrane
default-0_rep_c10807|m.9024	GO:0005622	intracellular
default-0_rep_c9242|m.7816	GO:0016021	integral component of membrane
default-0_rep_c36709|m.25849	GO:0005634	nucleus
default-0_rep_c36709|m.25849	GO:0000786	nucleosome
default-0_rep_c888|m.817	GO:0016021	integral component of membrane
default-0_rep_c888|m.817	GO:0008250	oligosaccharyltransferase complex
default-0_rep_c888|m.818	GO:0016021	integral component of membrane
default-0_rep_c888|m.818	GO:0008250	oligosaccharyltransferase complex
default-0_rep_c38579|m.26903	GO:0016020	membrane
default-0_rep_c101731|m.63874	GO:0005840	ribosome
default-0_rep_c101731|m.63874	GO:0005622	intracellular
default-0_rep_c56086|m.38588	GO:0016021	integral component of membrane
default-0_c72679|m.48754	GO:0005840	ribosome
default-0_rep_c32059|m.23357	GO:0016020	membrane
default-0_rep_c58964|m.40446	GO:0005840	ribosome
default-0_rep_c58964|m.40446	GO:0005622	intracellular
default-0_rep_c74718|m.50324	GO:0016020	membrane
default-0_rep_c14282|m.11609	GO:0005840	ribosome
default-0_rep_c67979|m.45719	GO:0005840	ribosome
default-0_rep_c67979|m.45719	GO:0005622	intracellular
default-0_rep_c45952|m.31859	GO:0016020	membrane
default-0_c83616|m.55810	GO:0016020	membrane
default-0_rep_c80526|m.54092	GO:0015934	large ribosomal subunit
default-0_c41173|m.28392	GO:0016020	membrane
default-0_rep_c68415|m.45923	GO:0005634	nucleus
default-0_rep_c68415|m.45923	GO:0000786	nucleosome
default-0_rep_c3201|m.2814	GO:0016021	integral component of membrane
default-0_rep_c93702|m.60536	GO:0005840	ribosome
default-0_rep_c93702|m.60536	GO:0005622	intracellular
default-0_rep_c51415|m.35469	GO:0005839	proteasome core complex
default-0_rep_c51415|m.35469	GO:0019773	proteasome core complex, alpha-subunit complex
default-0_rep_c1335|m.1174	GO:0005737	cytoplasm
default-0_rep_c1335|m.1174	GO:0005852	eukaryotic translation initiation factor 3 complex
default-0_rep_c62528|m.42652	GO:0005840	ribosome
default-0_rep_c62528|m.42652	GO:0005622	intracellular
default-0_rep_c7007|m.6050	GO:0005829	cytosol
default-0_rep_c9677|m.8155	GO:0005840	ribosome
default-0_rep_c9677|m.8155	GO:0005622	intracellular
default-0_c32068|m.23364	GO:0005634	nucleus
default-0_c77331|m.52052	GO:0005840	ribosome
default-0_c77331|m.52052	GO:0005622	intracellular
default-0_c77331|m.52052	GO:0015935	small ribosomal subunit
default-0_dn_rep_c64909|m.44068	GO:0016020	membrane
default-0_dn_rep_c4837|m.4271	GO:0000786	nucleosome
default-0_c52251|m.35964	GO:0005576	extracellular region
default-0_rep_c21398|m.16754	GO:0000786	nucleosome
default-0_rep_c19297|m.15256	GO:0016020	membrane
default-0_rep_c32558|m.23641	GO:0016020	membrane
default-0_rep_c36226|m.25568	GO:0016020	membrane
default-0_rep_c67686|m.45600	GO:0005840	ribosome
default-0_rep_c67686|m.45600	GO:0005622	intracellular
default-0_c101460|m.63755	GO:0016020	membrane
default-0_rep_c23432|m.18111	GO:0005643	nuclear pore
default-0_rep_c23432|m.18111	GO:0000124	SAGA complex
default-0_rep_c116130|m.71385	GO:0016021	integral component of membrane
default-0_rep_c88630|m.58343	GO:0000276	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)
default-0_rep_c4956|m.4375	GO:0016020	membrane
default-0_rep_c58677|m.40248	GO:0016020	membrane
default-0_rep_c25293|m.19385	GO:0005840	ribosome
default-0_rep_c25293|m.19385	GO:0005622	intracellular
default-0_rep_c4261|m.3748	GO:0005840	ribosome
default-0_rep_c4261|m.3748	GO:0005622	intracellular
default-0_rep_c4261|m.3748	GO:0015935	small ribosomal subunit
default-0_rep_c53384|m.36678	GO:0005840	ribosome
default-0_rep_c53384|m.36678	GO:0015934	large ribosomal subunit
default-0_rep_c53384|m.36678	GO:0005622	intracellular
default-0_rep_c66279|m.44859	GO:0000786	nucleosome
default-0_c82235|m.55044	GO:0016020	membrane
default-0_rep_c71075|m.47330	GO:0016020	membrane
default-0_rep_c6059|m.5266	GO:0005840	ribosome
default-0_rep_c6059|m.5266	GO:0005622	intracellular
default-0_rep_c74344|m.50019	GO:0005839	proteasome core complex
default-0_rep_c2524|m.2219	GO:0016021	integral component of membrane
default-0_rep_c52113|m.35870	GO:0000786	nucleosome
default-0_c99794|m.63057	GO:0030896	checkpoint clamp complex
default-0_rep_c49020|m.33970	GO:0016020	membrane
default-0_rep_c67041|m.45283	GO:0005840	ribosome
default-0_rep_c67041|m.45283	GO:0005622	intracellular
default-0_rep_c19871|m.15691	GO:0016020	membrane
default-0_rep_c19871|m.15691	GO:0005622	intracellular
default-0_rep_c103560|m.64610	GO:0005634	nucleus
default-0_rep_c103560|m.64610	GO:0000786	nucleosome
default-0_rep_c58415|m.40097	GO:0000786	nucleosome
default-0_rep_c61605|m.42118	GO:0000786	nucleosome
default-0_rep_c93338|m.60363	GO:0005840	ribosome
default-0_rep_c93338|m.60363	GO:0005622	intracellular
default-0_rep_c73311|m.49242	GO:0016021	integral component of membrane
default-0_rep_c67233|m.45362	GO:0005840	ribosome
default-0_rep_c67233|m.45362	GO:0005622	intracellular
default-0_c23168|m.17939	GO:0005634	nucleus
default-0_rep_c101519|m.63774	GO:0016020	membrane
default-0_rep_c101519|m.63773	GO:0016020	membrane
default-0_rep_c71308|m.47534	GO:0005840	ribosome
default-0_rep_c71308|m.47534	GO:0005622	intracellular
default-0_rep_c13897|m.11335	GO:0030532	small nuclear ribonucleoprotein complex
default-0_rep_c90234|m.59041	GO:0005840	ribosome
default-0_rep_c90234|m.59041	GO:0005622	intracellular
default-0_rep_c90234|m.59040	GO:0005840	ribosome
default-0_rep_c90234|m.59040	GO:0005622	intracellular
default-0_c45287|m.31392	GO:0016021	integral component of membrane
default-0_rep_c62366|m.42565	GO:0005737	cytoplasm
default-0_rep_c82824|m.55343	GO:0005840	ribosome
default-0_rep_c82824|m.55343	GO:0005622	intracellular
default-0_rep_c53784|m.36937	GO:0016471	vacuolar proton-transporting V-type ATPase complex
default-0_rep_c45045|m.31211	GO:0000786	nucleosome
default-0_dn_rep_c2650|m.2337	GO:0016021	integral component of membrane
default-0_rep_c67001|m.45264	GO:0005840	ribosome
default-0_rep_c67001|m.45264	GO:0005622	intracellular
default-0_rep_c61059|m.41768	GO:0005840	ribosome
default-0_rep_c61059|m.41768	GO:0005622	intracellular
default-0_c22798|m.17688	GO:0030014	CCR4-NOT complex
default-0_rep_c63252|m.43100	GO:0005840	ribosome
default-0_rep_c9204|m.7782	GO:0016021	integral component of membrane
default-0_rep_c37158|m.26099	GO:0005840	ribosome
default-0_rep_c10157|m.8542	GO:0005874	microtubule
default-0_c79826|m.53669	GO:0016020	membrane
default-0_c9409|m.7954	GO:0005737	cytoplasm
default-0_rep_c69659|m.46473	GO:0005840	ribosome
default-0_rep_c69659|m.46473	GO:0005622	intracellular
default-0_rep_c53548|m.36784	GO:0016020	membrane
default-0_rep_c53548|m.36784	GO:0005622	intracellular
default-0_rep_c36431|m.25686	GO:0016020	membrane
default-0_rep_c38437|m.26820	GO:0005737	cytoplasm
default-0_rep_c91988|m.59793	GO:0005634	nucleus
default-0_rep_c91988|m.59793	GO:0000786	nucleosome
default-0_rep_c94216|m.60784	GO:0005634	nucleus
default-0_rep_c50902|m.35166	GO:0005739	mitochondrion
default-0_dn_rep_c2199|m.1913	GO:0005874	microtubule
default-0_rep_c66531|m.45003	GO:0000276	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)
default-0_rep_c87363|m.57786	GO:0005634	nucleus
default-0_rep_c87363|m.57786	GO:0000786	nucleosome
default-0_rep_c40021|m.27747	GO:0016021	integral component of membrane
default-0_c36729|m.25864	GO:0005871	kinesin complex
default-0_c13980|m.11401	GO:0005737	cytoplasm
default-0_rep_c63796|m.43405	GO:0000786	nucleosome
default-0_rep_c22033|m.17186	GO:0005622	intracellular
default-0_rep_c110191|m.68301	GO:0005840	ribosome
default-0_rep_c110191|m.68301	GO:0005622	intracellular
default-0_rep_c15205|m.12266	GO:0016021	integral component of membrane
default-0_rep_c58580|m.40191	GO:0016471	vacuolar proton-transporting V-type ATPase complex
default-0_rep_c47774|m.33094	GO:0005622	intracellular
default-0_rep_c69310|m.46306	GO:0005634	nucleus
default-0_rep_c69310|m.46306	GO:0000786	nucleosome
default-0_c22776|m.17672	GO:0016020	membrane
default-0_rep_c93915|m.60643	GO:0045261	proton-transporting ATP synthase complex, catalytic core F(1)
default-0_rep_c32685|m.23720	GO:0009522	photosystem I
default-0_rep_c32685|m.23720	GO:0009538	photosystem I reaction center
default-0_rep_c45843|m.31785	GO:0016020	membrane
default-0_rep_c4773|m.4215	GO:0015934	large ribosomal subunit
default-0_rep_c4773|m.4215	GO:0005840	ribosome
default-0_rep_c4773|m.4215	GO:0005622	intracellular
default-0_c10936|m.9124	GO:0016020	membrane
default-0_c72461|m.48559	GO:0016020	membrane
default-0_c72461|m.48558	GO:0016020	membrane
default-0_c107769|m.66797	GO:0005739	mitochondrion
default-0_rep_c21259|m.16639	GO:0016021	integral component of membrane
default-0_c17436|m.13890	GO:0016020	membrane
default-0_c13324|m.10885	GO:0000221	vacuolar proton-transporting V-type ATPase, V1 domain
default-0_rep_c38726|m.26987	GO:0005840	ribosome
default-0_rep_c42998|m.29580	GO:0015935	small ribosomal subunit
default-0_rep_c42998|m.29580	GO:0005840	ribosome
default-0_c14854|m.12005	GO:0016021	integral component of membrane
default-0_rep_c34701|m.24757	GO:0015934	large ribosomal subunit
default-0_rep_c34701|m.24757	GO:0005840	ribosome
default-0_rep_c24147|m.18601	GO:0009579	thylakoid
default-0_rep_c24147|m.18601	GO:0016021	integral component of membrane
default-0_rep_c24147|m.18601	GO:0009522	photosystem I
default-0_rep_c56898|m.39117	GO:0005839	proteasome core complex
default-0_rep_c56898|m.39117	GO:0019773	proteasome core complex, alpha-subunit complex
default-0_rep_c55809|m.38390	GO:0005789	endoplasmic reticulum membrane
default-0_rep_c35386|m.25111	GO:0005874	microtubule
default-0_rep_c37573|m.26334	GO:0016020	membrane
default-0_rep_c37573|m.26334	GO:0005622	intracellular
default-0_rep_c20803|m.16360	GO:0005839	proteasome core complex
default-0_rep_c20803|m.16360	GO:0019773	proteasome core complex, alpha-subunit complex
default-0_rep_c24912|m.19128	GO:0016021	integral component of membrane
default-0_rep_c98736|m.62643	GO:0005634	nucleus
default-0_c33065|m.23922	GO:0016020	membrane
default-0_rep_c60845|m.41657	GO:0005840	ribosome
default-0_rep_c60845|m.41657	GO:0005622	intracellular
default-0_rep_c33814|m.24310	GO:0016020	membrane
default-0_rep_c52802|m.36281	GO:0000786	nucleosome
default-0_c23861|m.18393	GO:0016020	membrane
default-0_dn_rep_c24991|m.19182	GO:0016020	membrane
default-0_dn_rep_c59488|m.40760	GO:0000786	nucleosome
default-0_rep_c74771|m.50362	GO:0005783	endoplasmic reticulum
default-0_rep_c31742|m.23195	GO:0005634	nucleus
default-0_rep_c31742|m.23195	GO:0000786	nucleosome
default-0_rep_c29934|m.22228	GO:0005634	nucleus
default-0_c85576|m.56839	GO:0005643	nuclear pore
default-0_c103195|m.64469	GO:0030123	AP-3 adaptor complex
default-0_c103195|m.64469	GO:0030117	membrane coat
default-0_rep_c113100|m.69719	GO:0005840	ribosome
default-0_rep_c113100|m.69719	GO:0005622	intracellular
default-0_rep_c35849|m.25347	GO:0009579	thylakoid
default-0_rep_c35849|m.25347	GO:0016021	integral component of membrane
default-0_rep_c35849|m.25347	GO:0009522	photosystem I
default-0_c93172|m.60300	GO:0030127	COPII vesicle coat
default-0_rep_c57559|m.39542	GO:0005634	nucleus
default-0_rep_c57559|m.39542	GO:0000786	nucleosome
default-0_rep_c109663|m.67999	GO:0005840	ribosome
